Id,Name,Type,UnitPrice
6aad371c-318a-45ee-8b74-40309a1b81c6,Watermelon Juice,Juice,4000
26d0e99e-082f-47f9-b320-7d5071b41e39,Pineapple Juice,Juice,3500
b5d120e8-bbe1-4da0-beb1-a4f9c1aa1e19,Apple Juice,Juice,2500
bf07f307-21a9-4bcd-ab98-023f6db090b1,Pineapple Juice,Juice,3500
49a5894e-268e-4ba1-a8a2-a67430dc7a64,Strawberry Cake,Cake,5500
76f0fd8a-62c0-4cc3-87d4-1ed0e566647a,Espresso Coffee,Coffee,2500
0fc66551-1f16-48d1-b486-7aa33fd65e1d,Espresso Coffee,Coffee,2500
b9609c5c-00d0-44e7-ab14-ae85da0d5c14,Vanilla Cake,Cake,5000
aec001fc-4c23-473a-b9b4-ff67bfa2118d,Latte Coffee,Coffee,4000
c9332468-69bd-4daf-8652-430bc436c91e,Vanilla Cake,Cake,5000
90442aa3-6d70-48f4-a2b9-f9a71cd9026d,Carrot Cake,Cake,6000
e4514b12-24c3-4924-8117-1c4b385978cf,Orange Juice,Juice,2000
b01c9878-e03a-4058-b78c-0ac877d13185,Mocha Coffee,Coffee,5000
69ea18b5-e764-4f29-a5f1-fc6dbbf095f6,Mocha Coffee,Coffee,5000
ceecf709-d0b7-4fd9-a87e-5edf26c690a5,Orange Juice,Juice,2000
9dd6c22b-d206-4522-87c3-4146fa5078ff,Latte Coffee,Coffee,4000
95d8de7c-e3ee-43c1-9c9d-70f9cecb35bd,Espresso Coffee,Coffee,2500
43d845d0-a9b8-4ab1-a7a2-2d6ea4ba3514,Strawberry Cake,Cake,5500
070233fa-1a47-4c85-839a-e2f55d72ec89,Vanilla Cake,Cake,5000
473ed165-560f-4afc-a4f3-519780e3986f,Latte Coffee,Coffee,4000
3cfaa645-1147-4523-a15b-08f4973fb851,Apple Juice,Juice,2500
fee8e97f-2da5-4acf-920d-2caa24d3eecc,Vanilla Cake,Cake,5000
24134c0e-6110-4f9a-bbe8-e480725034fb,Red Velvet Cake,Cake,6500
919c74a4-4508-4474-b647-5917b407f536,Watermelon Juice,Juice,4000
7e636141-2b68-4d8f-adc8-3ec35242ad19,Red Velvet Cake,Cake,6500
2a9aed1a-b30c-4411-8d5d-9ecfe5ef3abd,Vanilla Cake,Cake,5000
bc6e1f6f-e345-4dcb-8fe9-c3ab0e4a7eca,Watermelon Juice,Juice,4000
dfdea2e3-4f57-4454-b76f-01703f53a1ea,Chocolate Cake,Cake,6000
fbe49d84-39e2-4894-a7f8-21fd9bedd7ef,Espresso Coffee,Coffee,2500
5e95036f-4877-4ae4-a2a3-9015d2a8bc21,Pineapple Juice,Juice,3500
cd91ab5d-949b-443f-8697-f62d943e9eb4,Apple Juice,Juice,2500
a75eef51-0163-4dcb-893d-645190c5ac0e,Americano Coffee,Coffee,3000
892c4f11-4221-4718-a422-61564dcc30cb,Red Velvet Cake,Cake,6500
2fb83882-4ef3-46dd-a03d-b36e51869baf,Latte Coffee,Coffee,4000
bf3bf83d-fe1d-4bd6-a5fa-23d64b45cc5c,Apple Juice,Juice,2500
7b82504c-ac52-49f6-89c7-04855f72f300,Red Velvet Cake,Cake,6500
1618d2f9-aa23-4920-8e7f-46d3019120d4,Vanilla Cake,Cake,5000
7d4e37cf-0912-4e03-9f70-edbe8aa79da1,Red Velvet Cake,Cake,6500
177a861b-0b4b-4329-b1a9-f7c5f1c66ea5,Cappuccino Coffee,Coffee,4500
7e157659-93af-4bc7-97f3-572989ead920,Apple Juice,Juice,2500
d2433181-5f7b-4bf8-985d-04674ecf3020,Watermelon Juice,Juice,4000
b5e89b8e-5a60-4ee6-bc7c-302a55bb7f69,Americano Coffee,Coffee,3000
062d88d7-ebc6-421a-9367-3dc373d5133e,Latte Coffee,Coffee,4000
3597909d-6052-4488-aa01-941ce504d1a4,Watermelon Juice,Juice,4000
77c51b75-2beb-4639-b06e-bdf5d2f8d156,Espresso Coffee,Coffee,2500
37e95d27-1441-41ab-b6a8-e1add7070546,Watermelon Juice,Juice,4000
c5268844-7190-497d-8022-f8272f09871f,Orange Juice,Juice,2000
3b7773a6-c00b-4cd2-8a06-d609d06d07bb,Latte Coffee,Coffee,4000
70250915-c516-46cf-ad83-5424299d9869,Chocolate Cake,Cake,6000
a91439ca-f710-4f81-86f7-15a98d895ff9,Latte Coffee,Coffee,4000
196df805-10ad-4974-a1ce-81fc1e6eb371,Mocha Coffee,Coffee,5000
56934af1-b2a0-4622-b746-f9b1b4de2307,Americano Coffee,Coffee,3000
fc62b008-164a-4d5b-a4f5-3e06394cb80f,Watermelon Juice,Juice,4000
0447d044-1dfe-4724-b3d3-715f290bcdd6,Pineapple Juice,Juice,3500
cdf8f5de-989e-4851-bae0-4a0984394074,Watermelon Juice,Juice,4000
43c09822-78fe-4d04-a87e-9b0ffdedbf1b,Pineapple Juice,Juice,3500
ec378ecd-d075-48b2-986f-d786a635812d,Red Velvet Cake,Cake,6500
2c98d605-9ff3-44f5-a18c-101142dd9670,Red Velvet Cake,Cake,6500
c5f0f046-4fc4-4673-b774-dc831696a980,Grape Juice,Juice,3000
576dfbe1-47cd-4136-b27a-b50da78ddc77,Carrot Cake,Cake,6000
ce663677-5a30-4d0a-b5f9-828377cf87a3,Pineapple Juice,Juice,3500
fcee5dd2-8b6a-4ce9-8284-fd066907c99e,Watermelon Juice,Juice,4000
121f76f1-3865-4b7e-a312-78b98d8f12a4,Chocolate Cake,Cake,6000
009a4d65-acd8-4ad2-bbdf-2e0e68a71cde,Carrot Cake,Cake,6000
fcc6a623-bd2c-428f-9fd0-dbed406cf376,Grape Juice,Juice,3000
bf6959d5-3836-4381-8823-d88fa9a9cbe6,Chocolate Cake,Cake,6000
060b9e17-fff6-4dc0-b8f8-ede8d36dafad,Mocha Coffee,Coffee,5000
a4505251-53ba-4049-aa27-483d2efda9e1,Strawberry Cake,Cake,5500
f917fb24-0900-495a-9186-a9e7fb4530df,Espresso Coffee,Coffee,2500
ab27f8d3-8f82-4b96-9d5f-8f5ca072f932,Chocolate Cake,Cake,6000
13f21522-54a3-4d3c-8831-bdaac3c95358,Watermelon Juice,Juice,4000
c209ba8a-d522-4fe1-ae4a-aecd9a8573fe,Pineapple Juice,Juice,3500
652dd511-099f-4d12-b316-5bb8487d050f,Grape Juice,Juice,3000
e1e24359-2aa0-4e95-b4ea-110c3f7c171c,Americano Coffee,Coffee,3000
ca2695a6-3877-4738-bfa7-e04166dd826a,Pineapple Juice,Juice,3500
15ce18e6-bd9e-47f2-b299-01be700b9560,Pineapple Juice,Juice,3500
b4116912-269d-4a4c-b570-70cf8e074a37,Apple Juice,Juice,2500
60e2e2cd-eedb-4d0e-aac9-a7f90792e1fa,Red Velvet Cake,Cake,6500
2714403f-01aa-4cb2-b0b2-d0d99c20d417,Latte Coffee,Coffee,4000
7df674a6-bd56-425f-808d-3b7f69962946,Americano Coffee,Coffee,3000
37f5b590-15b4-4c11-8d78-9f7254d62381,Cappuccino Coffee,Coffee,4500
bb5fac40-22d6-4bcd-8b3a-f9935561564c,Orange Juice,Juice,2000
033f34d4-c3ea-4392-96a4-b356ced1e3ef,Espresso Coffee,Coffee,2500
2c405c18-0aec-403b-9996-1c1033da8dc8,Vanilla Cake,Cake,5000
be59fc4a-52e5-42cb-8f33-5b8aa6b451d6,Vanilla Cake,Cake,5000
63ce1866-4849-4a11-a148-82a7570d75c4,Red Velvet Cake,Cake,6500
9379452f-4c6b-429d-8508-f380182cd7a5,Mocha Coffee,Coffee,5000
5f5a77ae-5435-483f-9bd7-7236f6f4f866,Watermelon Juice,Juice,4000
23c3d498-12ca-4d58-bca8-908393f44ac6,Apple Juice,Juice,2500
41124773-7a03-4e2c-967d-9fcac110ecb2,Strawberry Cake,Cake,5500
f0f552bd-1fca-42a5-9f20-e795ba3ad097,Pineapple Juice,Juice,3500
81f244c6-1516-4e1f-8e07-5602fef6b932,Apple Juice,Juice,2500
a0b7f34b-06ec-4935-817a-2447edcacdc9,Americano Coffee,Coffee,3000
75838ca0-7574-4b33-aa65-de9ba1b8b203,Mocha Coffee,Coffee,5000
bdc13151-6970-4b0e-bfa8-a6894ebab0ff,Apple Juice,Juice,2500
c05cb1f8-3afc-40fe-8499-13651c0967a6,Strawberry Cake,Cake,5500
68f52bcc-3826-4f49-8002-db42b2ed104f,Watermelon Juice,Juice,4000
68db3193-9beb-4243-ba74-1a3421e0301d,Mocha Coffee,Coffee,5000
2d01a80e-065c-44bf-9214-b892131836f6,Apple Juice,Juice,2500
82041111-f933-4702-b7f2-0174ed094fc8,Latte Coffee,Coffee,4000
1129cb6e-5994-457d-ba8a-2ff830fd4f18,Apple Juice,Juice,2500
968ef345-3a91-4300-9680-7ba20e9f728d,Mocha Coffee,Coffee,5000
2dfdc24f-c37c-49ed-a603-b171e36c20c7,Americano Coffee,Coffee,3000
34f6764e-2510-4313-aa3d-c24c44225d65,Espresso Coffee,Coffee,2500
8e78d72f-376a-4307-8317-65fa269dc661,Latte Coffee,Coffee,4000
76812a6e-7dac-43ad-adaa-db131947a12b,Red Velvet Cake,Cake,6500
5a8a1fef-9f8d-48bb-81f0-5c33bf15fc9e,Carrot Cake,Cake,6000
ac8bb86b-fc81-4bb7-aefa-6684e73010f0,Pineapple Juice,Juice,3500
ee9c4f2e-40fe-44ac-8329-680ef7a7e762,Strawberry Cake,Cake,5500
b9df55c2-14be-4196-8a52-de711e1d03c6,Orange Juice,Juice,2000
27c3e084-74ad-4965-b65d-0b9ba615fa76,Espresso Coffee,Coffee,2500
77552220-1d4c-4f2a-b942-0595bad8ad52,Pineapple Juice,Juice,3500
6dd2fbb2-070b-4c73-8e4b-de6488652f64,Espresso Coffee,Coffee,2500
f9005a9f-b5f5-4211-9976-686caeacdfe8,Carrot Cake,Cake,6000
9cd2cc02-2f99-4da9-b024-b16b5ed30405,Pineapple Juice,Juice,3500
f5b05dc4-b70d-4f3f-b43e-2bd2388958c6,Red Velvet Cake,Cake,6500
2063814a-6f28-4270-82e0-46e561786164,Strawberry Cake,Cake,5500
29708790-951c-40ad-a38e-22b1a7cedd0b,Watermelon Juice,Juice,4000
bc785c49-9fd8-4688-8b69-318b44d01de3,Chocolate Cake,Cake,6000
bba16e92-981f-41a0-a0c3-1e15834cbec2,Pineapple Juice,Juice,3500
d1d92c6d-e6f3-49bc-bff0-2044ca7e6272,Red Velvet Cake,Cake,6500
a2a93e97-c80a-46c5-af3c-38e0cf53df9e,Pineapple Juice,Juice,3500
783ab4bc-3f30-4735-a606-02e4989ade34,Vanilla Cake,Cake,5000
8c1f2b1f-92a2-470a-ad31-ce835fb83f4d,Orange Juice,Juice,2000
b50bd358-0269-456b-9b48-c8d9ab31d4a6,Pineapple Juice,Juice,3500
8f85d2fd-bd79-4642-a471-1271285228c8,Strawberry Cake,Cake,5500
b087a052-0457-4844-924a-6a26ee2e17aa,Grape Juice,Juice,3000
b1b89d25-3569-4d39-894f-1644fe703296,Chocolate Cake,Cake,6000
f1ccda3d-e0f6-430d-aead-f76133f204b9,Cappuccino Coffee,Coffee,4500
86c4c5cc-5691-4f33-8688-b4feef671ed4,Watermelon Juice,Juice,4000
5f9fc94d-b118-4ed8-a5d5-737528e145c5,Watermelon Juice,Juice,4000
1b0b7848-0bf2-4cd9-ab97-7028e5f15ecd,Orange Juice,Juice,2000
ec602ec6-c39f-403f-94b2-1cfc3473467f,Cappuccino Coffee,Coffee,4500
0fa22796-9f15-4022-8588-9b597fdac446,Espresso Coffee,Coffee,2500
023b42bf-0d86-4588-ba88-e500f3b47380,Mocha Coffee,Coffee,5000
e755c665-e371-4e35-81f8-31ddc3907738,Chocolate Cake,Cake,6000
2f430256-2e84-47d6-b5d1-18996245b890,Espresso Coffee,Coffee,2500
3df7aa47-c98b-40ec-b563-24f542f7b31e,Vanilla Cake,Cake,5000
e1196939-4d5c-4498-99ac-29eb4d64eaf2,Carrot Cake,Cake,6000
3a758dd4-ecd7-445f-bd4e-1a6ba8f2f8e2,Strawberry Cake,Cake,5500
9be39b3b-df16-4f23-b21b-f0843b1fcb77,Americano Coffee,Coffee,3000
5aeab7d0-a95c-4b34-8a87-0b702366513e,Carrot Cake,Cake,6000
fb403ef0-a495-416c-8233-67e75b985e26,Americano Coffee,Coffee,3000
bb2ede60-e3d6-4d48-a285-7c3cca1f4f28,Orange Juice,Juice,2000
6d9ee67d-c336-4e0e-9368-704a4b244c96,Chocolate Cake,Cake,6000
e4a1b39c-affa-4d3a-b276-de54af23d43d,Chocolate Cake,Cake,6000
5e952170-51db-4a1e-9d39-909b7f8373b3,Americano Coffee,Coffee,3000
c55a3582-3298-47cf-b966-c2a2bf4b9428,Red Velvet Cake,Cake,6500
ac505add-6172-4105-aa43-85812cac4f2d,Apple Juice,Juice,2500
85637928-9914-44b3-b8ce-8ee42c8efc03,Strawberry Cake,Cake,5500
fc3e266c-a58f-4767-b923-e3e56497c963,Mocha Coffee,Coffee,5000
81af1e37-40bd-49c7-b5e7-16897cf07751,Carrot Cake,Cake,6000
8f735d6c-83f0-42e7-bb22-4f6ab84ecf2b,Latte Coffee,Coffee,4000
2a4c1ae2-4133-46e8-973e-dec706518a99,Apple Juice,Juice,2500
667f30bc-3ad8-4071-abff-015f0262678f,Apple Juice,Juice,2500
54fc574d-13d7-4718-a819-36de36a7c30f,Grape Juice,Juice,3000
6238995a-73b6-4807-9dfc-6854124f257f,Espresso Coffee,Coffee,2500
7c53ca3f-b559-4642-8426-63a25e376334,Latte Coffee,Coffee,4000
7c210fda-d12d-4e26-baf6-34d2a833d5fe,Espresso Coffee,Coffee,2500
9d7e995d-dbea-487f-9e0c-b9728bfbbcf9,Vanilla Cake,Cake,5000
3914528c-d87f-4f93-ac20-2eee16de055d,Grape Juice,Juice,3000
cf03a00d-e907-49ce-a1ba-1c10797338c4,Orange Juice,Juice,2000
4b44f56a-6f79-482d-8db6-2b4849df6bb9,Mocha Coffee,Coffee,5000
adba8825-0a30-4ca9-b00d-0dee27a4386e,Pineapple Juice,Juice,3500
22d5acf5-d03c-4ff5-8cd4-8102c54bb822,Apple Juice,Juice,2500
0046d42c-b09e-4925-850b-1fe8a451f205,Red Velvet Cake,Cake,6500
8bfc542a-b4ef-4b3b-be18-0c6fc9d05547,Strawberry Cake,Cake,5500
1d982489-f92c-4179-b627-66dfd4f7a97a,Mocha Coffee,Coffee,5000
dcb0f41d-7d8f-4621-a3c3-3e06e09a77a4,Chocolate Cake,Cake,6000
c21aeb46-a0af-450b-aff8-056800eeddc9,Mocha Coffee,Coffee,5000
60bae5da-addd-4432-b78d-742f2d0c6588,Cappuccino Coffee,Coffee,4500
8867ce85-23f9-4b72-916a-32206ff7daaa,Espresso Coffee,Coffee,2500
a617f3e1-91a6-44f4-b614-9569bec429a0,Pineapple Juice,Juice,3500
08bddff4-2360-4896-8fe4-c46518f78bd0,Chocolate Cake,Cake,6000
ba801393-6ab2-4978-a4bd-daa8f167b25d,Mocha Coffee,Coffee,5000
cdc23bdf-543b-48d3-8346-4d1670ecf381,Pineapple Juice,Juice,3500
1f7f63b1-2176-4d97-a4cb-4c3118f9c160,Pineapple Juice,Juice,3500
40324506-3665-4f0c-8ee4-405395333a13,Apple Juice,Juice,2500
9af4b483-6805-4c39-9d35-e3015c0b9821,Orange Juice,Juice,2000
b4d514b8-a0f7-4b14-b155-da73a8235a39,Watermelon Juice,Juice,4000
f2df02c1-a5d1-4103-a69f-146feae50c56,Watermelon Juice,Juice,4000
793ce069-fe0f-40b0-a3e2-268a763901c3,Grape Juice,Juice,3000
22b67082-56f6-496c-a1ea-7a8e55f7cc41,Grape Juice,Juice,3000
619ec45f-d4a6-4194-a127-62c671e502f0,Vanilla Cake,Cake,5000
509fbab5-952b-4144-a5a9-fff34fc9e60d,Americano Coffee,Coffee,3000
23656d92-6f7a-4a53-8eb4-6ebaaa7b73e8,Chocolate Cake,Cake,6000
70909855-a2c7-42bd-9000-3cdf3658e622,Vanilla Cake,Cake,5000
64dbb7bc-bb27-4489-a62c-8bbc74e2b908,Vanilla Cake,Cake,5000
09da598e-728d-460a-bc96-82deae2d65c3,Mocha Coffee,Coffee,5000
d884ed82-d363-4c22-8482-896f7ade554c,Carrot Cake,Cake,6000
f77bc62d-ada2-4bd3-96d4-b40fb7df7f56,Chocolate Cake,Cake,6000
34e9e270-9539-4855-9adc-ac5caa63ed7f,Latte Coffee,Coffee,4000
bf0083ff-8259-4b87-994d-9fa8fcd9967d,Chocolate Cake,Cake,6000
40635603-3509-4f88-bfd8-5beeffa3077a,Grape Juice,Juice,3000
ec31fc94-e1a0-475c-a114-2a7c5bbd39dc,Mocha Coffee,Coffee,5000
a2f86fa3-3a5c-4fad-9106-5198d0c64695,Pineapple Juice,Juice,3500
41c87d3c-339d-473c-ae2e-dc6adfe44f54,Pineapple Juice,Juice,3500
be2dc771-3bc8-4dfb-83db-2096a577660e,Orange Juice,Juice,2000
b03a7e88-a280-4be3-b8d8-8ce7facf20c5,Pineapple Juice,Juice,3500
d3638fa6-a49f-4b81-990a-e40bc78c9cb8,Watermelon Juice,Juice,4000
2d01dce0-5f0e-48ca-b1a3-424ec977bca9,Chocolate Cake,Cake,6000
19eb7172-7d16-47e5-bf2b-4a253778ca09,Espresso Coffee,Coffee,2500
95426250-e30d-424c-a8e5-93bc506a4ced,Mocha Coffee,Coffee,5000
339ba099-80c0-45ca-9044-fa21151165e0,Cappuccino Coffee,Coffee,4500
d2c1c498-a6a0-477a-9e24-efa6776c46dd,Americano Coffee,Coffee,3000
28975fa3-742a-4063-8aae-38120b8f105c,Pineapple Juice,Juice,3500
dc2eef66-2e8f-4565-a68b-99159ba3ad3f,Red Velvet Cake,Cake,6500
e2b07a3e-89ef-4d1c-8259-3b6f90728fab,Apple Juice,Juice,2500
9136d725-5fed-465b-96cd-fbb805c42169,Red Velvet Cake,Cake,6500
5b89df2f-db9e-4297-8093-8ae9cefe0cbc,Watermelon Juice,Juice,4000
39ec2228-bba9-4a51-9aa1-85f4e49cc95d,Watermelon Juice,Juice,4000
258b7b24-1025-4620-bd43-efbd9b4ebe07,Latte Coffee,Coffee,4000
06e9bae1-736c-4450-95f6-5774c2495161,Apple Juice,Juice,2500
700a629d-01b6-417d-99c5-f68d24bbb126,Mocha Coffee,Coffee,5000
b127d6e2-0d21-4da2-929b-e31c5124de68,Apple Juice,Juice,2500
c7cedfa3-beb3-4a7b-aab4-d4e19a0df24e,Pineapple Juice,Juice,3500
77bd0779-826a-4cd0-9ebe-707941d46485,Cappuccino Coffee,Coffee,4500
0f87f0a4-7573-4d3b-8a6d-aadd1a428073,Vanilla Cake,Cake,5000
c70b7cbd-e451-4729-ada4-fec0f23569f5,Chocolate Cake,Cake,6000
715866e0-c3d7-44fa-870e-827c2797f171,Cappuccino Coffee,Coffee,4500
a3e0cb22-e873-46eb-a28c-4eb6c175c064,Strawberry Cake,Cake,5500
0685bb99-1b0e-412c-9c97-5b1a754084ab,Latte Coffee,Coffee,4000
0644dcfb-f274-45c4-bd72-5ec706796c53,Espresso Coffee,Coffee,2500
e3f745fa-90c4-4fb2-888f-579d10b34dcc,Orange Juice,Juice,2000
a9d26640-456b-4456-9310-679b2c69f5e2,Cappuccino Coffee,Coffee,4500
9645986d-a69e-42a5-bf0e-313cc0e84f64,Vanilla Cake,Cake,5000
3a7571c4-c7eb-4406-9756-08841f5e2a58,Mocha Coffee,Coffee,5000
ef460cfe-057a-4ec7-977c-0ee809bc472c,Apple Juice,Juice,2500
7edd6605-16a3-4a78-b44f-e7b2d5d71ad7,Pineapple Juice,Juice,3500
18309d72-dcf3-474b-afa5-8f8fbb377d85,Strawberry Cake,Cake,5500
2e3fdb5f-8de3-46ee-9bde-b75d84c369ad,Orange Juice,Juice,2000
dc11ca2f-498b-4b69-b3fc-454677be8b8d,Apple Juice,Juice,2500
f578a025-ea47-4397-a00d-3efce80a78a9,Pineapple Juice,Juice,3500
37ade6a3-faab-4fb0-be6b-849fcbd14ec9,Orange Juice,Juice,2000
deb711f6-7583-4d53-aa07-7e36b4285012,Chocolate Cake,Cake,6000
e2be4cd0-cf9e-4c11-bff5-ccba0239a149,Carrot Cake,Cake,6000
cee46ab2-6371-4fa5-9ae1-6519949a6719,Carrot Cake,Cake,6000
151510f8-d216-4dba-91cd-5d6903cecf10,Americano Coffee,Coffee,3000
570be5b3-ca9e-4f19-8353-b4b31f2791a8,Carrot Cake,Cake,6000
94c069e9-4f13-45fa-b832-34c5752a2762,Latte Coffee,Coffee,4000
b21d93e5-0258-4bff-8ce5-d86ded442909,Cappuccino Coffee,Coffee,4500
788e7f40-998a-4b84-8845-bb32878b0dc8,Strawberry Cake,Cake,5500
b560015a-884d-4bc8-88ad-06ff96cdff7e,Espresso Coffee,Coffee,2500
2b21b7cb-e361-41ed-bca7-da89ccfaddc0,Strawberry Cake,Cake,5500
0dd0b534-8adc-410b-9858-204d1f89babd,Chocolate Cake,Cake,6000
18bbac69-8b42-44e1-b80f-aee7601a1244,Orange Juice,Juice,2000
97ed0a13-c75e-43ec-8231-f9a071da8728,Mocha Coffee,Coffee,5000
c6569312-f399-418c-b9b9-fdab42326179,Mocha Coffee,Coffee,5000
5f6c88ef-4f26-4af4-8671-c561d79f2cbb,Chocolate Cake,Cake,6000
635d1871-712a-4ee0-a751-87fb833d046a,Chocolate Cake,Cake,6000
34fd8921-597a-4e87-855c-6d3a6a86753d,Strawberry Cake,Cake,5500
80acb416-f930-4b99-bb74-09f5b2c54c2c,Vanilla Cake,Cake,5000
4ddac55b-7311-484a-a5d8-0bfa25bb5def,Grape Juice,Juice,3000
591474bf-e439-4427-b4c2-1fdcdceca76e,Apple Juice,Juice,2500
7274292b-c7c4-49fa-b56d-9213619d41b7,Pineapple Juice,Juice,3500
5c2e3b83-f5a3-4787-9331-5079b3b14c8d,Espresso Coffee,Coffee,2500
5765868d-7fdb-4e0b-82be-584c260292b2,Grape Juice,Juice,3000
8fe98c25-ad88-4af9-b1bd-b734e361d312,Latte Coffee,Coffee,4000
5a28ddc8-7c57-4457-8d27-a20ff6b671b9,Red Velvet Cake,Cake,6500
1e40cf24-bc1c-4e1d-8eba-8b3e970a191d,Orange Juice,Juice,2000
d0a8a8af-717d-422e-8e67-d08e2c07cfd1,Cappuccino Coffee,Coffee,4500
2584c899-c5ef-4d12-96f8-a09ca2c16e1a,Chocolate Cake,Cake,6000
7735e5cc-6cff-4560-86e6-af03c4aba8dc,Chocolate Cake,Cake,6000
c65eca20-4869-49a4-ac57-eedf60f65102,Orange Juice,Juice,2000
3bdb9bf7-19f2-4b7e-b154-73ddd0a68b06,Americano Coffee,Coffee,3000
388b97c5-6073-4fc2-b4b6-c8fe109d8b19,Carrot Cake,Cake,6000
213cf955-a0b6-42e3-a18e-ab01d6a7a9f1,Americano Coffee,Coffee,3000
2eb4024f-bc6d-4cdf-b880-c0b4645de847,Grape Juice,Juice,3000
a5baf49b-3258-46e0-909a-722dc005f471,Latte Coffee,Coffee,4000
20901ac5-0da0-430e-bd37-3539ec351fd1,Chocolate Cake,Cake,6000
30bd99c6-7781-4387-9c30-814dc39f6698,Grape Juice,Juice,3000
f939c3ee-2611-43bf-9cf0-9dda2f809ebe,Red Velvet Cake,Cake,6500
788ff529-725a-4a9a-a90b-06ca61a03508,Grape Juice,Juice,3000
b980a748-c239-4a82-92a9-102ed8cce342,Apple Juice,Juice,2500
e9093017-67f1-4030-9022-5f8eb6a5c6dd,Latte Coffee,Coffee,4000
2b11ca71-d295-4a44-b44d-3917cd22e57e,Cappuccino Coffee,Coffee,4500
4aebd215-cf8f-46ab-8371-43aad754b925,Strawberry Cake,Cake,5500
86799865-1ddc-4ff7-99cb-a9b7178f367c,Strawberry Cake,Cake,5500
005bd104-d00b-45c2-8be6-b45f1a8c6689,Espresso Coffee,Coffee,2500
ce12a082-97ca-469a-bc63-1833de1d10d4,Americano Coffee,Coffee,3000
fc358822-9100-4931-bbee-4f6e9ebd9d33,Cappuccino Coffee,Coffee,4500
4162087d-999b-4d80-a70b-c79ca13cf6ee,Pineapple Juice,Juice,3500
fd6d0800-8d0c-4c8b-b703-00380f1236b3,Watermelon Juice,Juice,4000
73d12081-1057-4440-9c8b-d6fe85fd1c3c,Grape Juice,Juice,3000
89c54fa3-4de3-4b35-af1d-6820c271a956,Espresso Coffee,Coffee,2500
329a11f9-e118-47a7-a7d0-02cbdd631d7c,Chocolate Cake,Cake,6000
8c04dd92-89e4-4f89-a8c7-3c53b9643446,Orange Juice,Juice,2000
73c557fc-897b-4077-961c-de52f1b01691,Pineapple Juice,Juice,3500
9769ad81-50c8-4261-bb87-3722a0c06578,Red Velvet Cake,Cake,6500
f61b4b55-1248-430a-99ab-ccd3a76ee7cc,Orange Juice,Juice,2000
06a96125-3755-4918-ad70-0e2564e4296d,Apple Juice,Juice,2500
ce2fb1ff-d2c3-483c-87b9-469dcc44c71d,Mocha Coffee,Coffee,5000
208cc9d1-3b1e-4f04-9921-bd09853a2034,Espresso Coffee,Coffee,2500
4961b223-c755-4ce9-b384-8d698f95e869,Americano Coffee,Coffee,3000
60bb0d9d-20ca-4473-9399-0e75c69b345a,Cappuccino Coffee,Coffee,4500
5063e5a4-1610-451c-aefe-bac734cc0785,Watermelon Juice,Juice,4000
58bd198f-bdd1-40f6-a334-4d85d89e7a82,Vanilla Cake,Cake,5000
d1036229-666c-40b9-9b60-5aa1e798f271,Latte Coffee,Coffee,4000
8dd0f82c-6e5f-4789-841a-ccabe4f73686,Pineapple Juice,Juice,3500
c8a1cd58-76e4-40a1-b483-e317b097d52a,Red Velvet Cake,Cake,6500
c78f565a-dd32-4b59-98d3-cd45f89eb419,Cappuccino Coffee,Coffee,4500
11ace739-7d22-477d-8dcc-c61f717969e0,Red Velvet Cake,Cake,6500
568caf83-09d3-42ce-94d9-53154cb070e0,Pineapple Juice,Juice,3500
20a65416-1ae3-4707-8ba8-f23d3de8eb27,Watermelon Juice,Juice,4000
dee952c7-6949-4222-939e-355743a1aedd,Watermelon Juice,Juice,4000
485bb96e-3fdf-46a7-b976-ee43c3c6765d,Grape Juice,Juice,3000
189bcfab-ff74-45ce-8822-873651177c9e,Carrot Cake,Cake,6000
443aa58a-011b-49aa-8093-cd9138d10e99,Mocha Coffee,Coffee,5000
a760a420-3b74-4c4f-a8a7-db990fe82dc4,Carrot Cake,Cake,6000
a6f4b2ff-45c7-419d-9ff8-142bc75aa013,Strawberry Cake,Cake,5500
0b9e582d-c996-4009-8b39-6fc10eb96fed,Espresso Coffee,Coffee,2500
5dfb0b2d-7f81-47a9-aadb-9e6c7f5c917e,Cappuccino Coffee,Coffee,4500
c226e170-23d6-4ea2-8f9c-4c408bf6661d,Vanilla Cake,Cake,5000
32386f24-485e-4f1f-8a83-374dc8b7a057,Strawberry Cake,Cake,5500
ac04f7bf-051e-4751-9e10-825534b3e8cd,Grape Juice,Juice,3000
55a3d70d-9231-4114-adb7-2c92e05e4d54,Latte Coffee,Coffee,4000
990632f4-3785-40fd-8e70-3bca28f4d3ba,Grape Juice,Juice,3000
ecad2a77-cff1-4b12-bfe1-d6078abcb4bf,Strawberry Cake,Cake,5500
bd7581b8-e4ff-4d9d-a53a-3f773f04f556,Watermelon Juice,Juice,4000
45b54b23-d8ae-4791-b75a-b186f9f010d2,Apple Juice,Juice,2500
d0a065fb-4e94-4998-810a-e677fd86804f,Vanilla Cake,Cake,5000
dcdd03d5-a2cd-4c93-bd48-2e04d7d3f080,Latte Coffee,Coffee,4000
4243911b-e4d0-4a10-b2b9-b6b75bfd261e,Carrot Cake,Cake,6000
e678baca-bf60-4496-8f9d-a5ebbf89bad0,Vanilla Cake,Cake,5000
fef85c84-1048-4dd7-adda-79bc036419f8,Watermelon Juice,Juice,4000
